S_i,A_i
4193,2762
1707,3683
3252,561
1956,2884
4547,3677
4199,1432
2780,2111
1470,1602
2511,1169
3654,3518
1490,4118
1057,3251
2920,136
4807,2836
1570,3515
2599,358
649,3047
1903,930
3955,4950
506,997
2143,958
2422,4604
4494,1583
4540,677
263,2667
3533,1194
1985,764
1017,370
4072,2228
2922,1423
1001,2983
3753,3571
2908,1837
272,3828
3135,3615
4549,3858
4402,2815
2662,1673
1725,1444
1094,3198
1235,4029
1919,3265
2655,2927
831,2004
3725,4881
3601,3270
3899,2825
125,1432
2117,613
4580,2684
728,4808
1217,4394
4281,56
1415,3395
340,10
3011,1671
1495,3565
2671,3884
2538,2942
4915,791
3322,4913
2319,2564
2261,954
3515,1528
1902,2155
2042,1025
1023,4009
3915,2280
1259,3160
2707,3028
2812,3082
4257,3982
2196,4533
3180,4503
36,1748
2522,2891
503,4304
2051,2722
4000,1641
1864,3128
3655,3640
3520,4981
4657,3221
1572,1643
4800,2327
4869,2642
1485,48
4041,1206
3480,217
867,2801
3956,1230
1905,1958
4755,4172
152,1006
1876,2260
255,577
613,3023
886,1340
507,628
3338,2491
3188,764
1604,2054
2497,3720
4092,824
3027,399
3332,2300
368,3689
2263,847
2784,2540
2847,2341
3857,4622
2879,1253
2797,620
244,522
3658,869
146,845
1242,1503
2566,1185
2300,699
1799,3403
464,568
2087,3000
3551,1410
3761,3330
2178,421
353,3513
1719,2194
14,2611
212,4797
2991,3878
3276,601
195,3426
2853,1544
2850,41
3589,3501
364,1959
3095,3800
1909,229
1625,2014
1671,3440
2378,1408
2115,4770
3048,4689
1367,1565
4541,1880
2985,4336
390,3362
336,2528
4806,1924
2934,1399
1589,2391
2311,3594
3813,4533
2400,474
1723,988
3846,3008
3027,1427
1610,3381
4786,1063
776,4559
4439,2367
227,2782
192,2115
1737,2511
2621,91
3858,3013
2692,4700
136,1341
2119,2527
4570,2224
1556,2318
2606,3719
904,3260
4192,2879
217,2428
4628,1981
4841,4901
2105,508
3231,3954
4890,1683
2507,2514
2820,3686
1580,2903
4107,4224
2482,4579
3662,2912
174,3952
1871,4554
3544,2325
1230,2794
2463,2996
2553,4605
4684,2304
3090,2719
80,1585
3044,3222
3432,4609
3107,738
4073,709
4064,1883
2006,3445
3949,3579
3826,2265
3870,2446
1179,1509
2714,2155
1823,1931
2911,3760
3909,2146
3003,2026
4787,3621
3584,4271
3246,2509
4267,4687
1267,641
4835,512
4837,561
2126,579
2019,2681
4461,1550
3272,2757
3620,4971
297,621
3351,242
2669,3412
802,5000
2504,2811
4007,2870
839,448
3743,4733
614,3016
4263,109
1809,2730
4368,2813
1722,4338
761,3119
798,1452
3755,3651
4663,1207
545,2706
3816,3650
2768,4681
4582,922
8,4585
2390,4455
4357,3764
4188,4752
4108,3823
93,4199
2835,1277
4515,3231
2019,3901
2508,3297
2408,1021
3092,4902
670,3267
1345,2603
2366,3049
2182,2046
3244,106
3228,4434
2021,4071
932,4999
4228,1766
3683,2876
2985,1528
353,3391
4589,2193
1594,3364
2616,820
3154,4766
859,95
3990,1559
4014,1028
3054,2759
4717,1051
1293,1560
4766,3871
1568,2875
854,4291
3899,912
662,588
3398,3144
2878,3551
4425,4091
393,2359
243,2010
67,3201
4201,207
2276,1230
692,4434
1423,460
2631,3800
3106,271
67,3946
4907,2691
164,363
4475,2248
1324,3296
3393,4529
1908,1040
1902,1085
3267,35
255,4601
3764,4210
4828,4215
544,208
3965,2298
3354,2032
3154,1814
1302,2381
2167,2138
4968,4907
277,4332
2276,2041
1603,2643
3623,3114
1985,1144
1752,22
2455,1570
731,4259
3401,3266
3262,1222
873,2112
2312,2262
4937,871
1203,2507
2118,4882
3088,1286
3140,2256
3270,1454
2738,4690
3351,1681
4899,3711
2715,3731
3470,1433
3828,4484
3322,2655
1970,3729
4298,2661
1009,532
4818,2834
2774,4533
4332,3317
310,1254
1686,293
1536,1035
4698,3814
2777,4717
3210,588
1149,4670
4438,3675
2671,1619
91,639
1508,3324
1753,2946
1929,2923
3140,912
332,2544
2842,722
1876,3853
4137,3096
265,700
2312,3813
2367,1277
1641,4376
3380,1060
2508,4657
4834,658
4143,876
1722,516
4585,99
949,349
1366,91
3045,2457
3869,2767
2260,1484
2872,1823
435,3185
1870,504
170,4262
2705,3303
3181,2887
2644,3102
4290,2346
1471,57
4041,4050
4401,666
2576,3017
18,4192
4678,2558
966,2004
3260,4342
826,333
1967,4435
908,688
2928,853
4655,2345
1745,1613
1736,4829
133,3952
1351,2098
1327,4585
530,3597
4879,3088
3315,3872
3756,234
61,2519
2060,2481
407,3460
786,4211
2852,4427
2817,4932
2954,1825
1,292
1183,1380
2383,3529
3380,3104
3738,3276
4776,1730
3434,2708
1702,2196
2884,2435
2569,683
2193,1566
3507,1215
2085,846
3727,3276
2458,2587
4755,3506
370,3220
2859,141
2082,4255
2125,1590
376,4243
1718,4271
3530,4640
1009,1456
3547,4760
2737,3354
656,2505
1284,4395
1174,3619
3261,4471
4379,2798
1954,1316
4972,433
1952,4444
3231,526
832,2826
2559,431
3106,1127
2806,3323
2592,2263
2588,1273
3155,2814
1462,533
3188,480
4288,4892
4080,4627
231,1371
1993,2334
3626,3161
3782,333
4915,353
145,970
4609,727
3655,5000
4301,2540
637,1304
4863,75
3304,622
3017,3719
71,1742
3495,3974
403,4396
1425,2122
1411,1681
3553,1982
4583,1240
4864,1560
2238,3586
4830,3629
714,4174
4609,4519
3381,590
165,2319
1157,2745
2642,4331
3435,4120
4195,2021
2479,457
2318,1348
3232,3295
2619,4036
3707,1701
1731,1976
3992,113
3514,4899
674,2961
1983,4226
2353,1307
1855,4316
3265,1418
3217,4441
2746,566
4749,2640
4371,3018
3405,2865
3987,1010
301,1927
2926,2373
4808,1675
3171,1966
2804,2160
4638,2666
3830,4563
4152,4494
3991,1870
1136,3577
64,3859
4481,4956
4611,3153
1757,2137
2341,2624
2743,495
1773,2401
1447,2137
4306,4745
4206,1334
4675,2294
636,802
1591,1327
1207,4260
3012,2911
1769,2758
4793,4392
2149,3574
550,4832
2870,3488
4882,4076
1336,3928
469,4939
999,1221
2181,3900
2668,652
1793,2057
2134,482
4498,4265
2032,279
4013,368
1963,3623
1026,1620
4967,4724
4446,894
2751,4742
3979,1882
968,4990
2710,2006
2211,4440
2882,3367
754,3716
1866,4004
4345,4697
3225,2226
1326,815
3577,275
2725,2371
4205,4147
1254,1780
3321,119
1281,1247
4743,4698
4548,1630
1407,3935
3120,491
999,4219
3348,3449
1126,165
79,1142
4902,3731
4871,1766
2212,4449
4922,2260
3095,3309
305,559
351,2833
1619,1002
3990,1314
4123,2795
1694,4793
4138,4604
4912,310
2973,4049
4853,1773
288,2020
2009,3298
1495,1203
202,4158
4319,4975
4221,172
1462,4257
4021,3603
2992,2454
76,2128
3837,168
3312,2758
3977,836
1537,3122
3637,2516
1543,1653
4283,3277
3995,2734
725,1294
494,3406
1801,2438
4996,4882
242,2454
3734,1442
3117,4528
1567,2885
3867,741
2724,362
4076,3357
1949,3947
699,2502
4978,4938
3881,3322
2576,4104
759,1354
629,1586
138,3608
649,4970
3865,4287
1885,3611
196,2877
852,4651
3264,2473
1532,1039
682,670
665,3974
1264,4240
3492,283
1598,3530
4089,2653
4902,266
2185,687
2346,3666
891,2343
3422,3115
1109,2474
1829,2078
2183,563
1154,184
1777,1200
4361,4346
3467,1232
4273,2055
98,2059
310,599
1086,2762
4382,1453
441,1127
1741,4374
592,3695
2572,2590
629,3049
4956,798
2854,3771
4040,2209
4205,72
3662,1299
3095,952
907,4053
3719,4648
3247,3088
2559,364
2493,4624
3651,4005
2457,810
2443,3521
2320,4216
4713,4634
2631,989
3065,3903
905,3340
3274,1031
4813,4863
4893,786
2800,3494
3006,4738
3055,3677
3008,3191
955,2266
3574,3906
1477,3424
630,2525
4306,4585
213,4526
3063,830
4241,4601
1311,3764
372,44
468,1554
3110,780
1256,911
1444,3004
4809,4174
876,3534
4393,3665
421,2886
677,764
892,3089
1119,4240
4302,3912
1392,4454
215,2576
898,4781
114,60
1525,467
2456,4702
1001,808
3011,3890
3596,920
1987,3377
3563,4232
2179,4646
1753,1518
1685,668
1433,468
619,310
3901,2152
3635,4093
2272,4100
3684,4475
2524,1033
683,2031
216,4911
3944,931
1490,716
3205,1822
4714,3638
3319,4626
4339,4789
937,3187
1040,1744
1745,2558
2482,606
4504,1358
2681,2858
1713,2075
3404,1579
1566,969
427,1897
974,1366
1984,1954
3396,1954
3059,4272
3741,4267
2252,3656
3958,1370
2766,4632
380,4378
4712,49
1045,454
640,3690
81,4239
326,4366
4994,2029
1764,3736
3151,182
961,521
2591,26
2510,771
3420,4764
990,374
4778,4483
1534,3577
4196,1348
747,1341
611,552
2483,2182
1887,133
2104,1233
770,4369
4141,407
301,1840
3068,2246
2529,1951
3702,2026
1219,3426
1187,2951
1384,4462
3209,3728
191,2439
4264,4226
1119,3380
3349,1007
1910,4766
3381,3091
1808,1559
2935,3537
1537,2809
1579,2445
2171,4266
765,1618
2485,1932
2893,21
2556,876
2383,3090
3825,3017
1311,3682
701,1501
4439,3315
4420,3879
1220,2954
1732,2692
3017,2312
545,1709
4929,1866
2705,3845
1756,125
4791,115
3516,1870
2846,4115
282,1747
2698,2599
2566,238
3321,4468
4450,3405
816,893
4732,999
1326,329
738,902
3480,269
4615,2310
2452,4817
3470,1598
4551,3914
1704,4071
1627,3953
256,2880
546,850
1673,1028
3510,1974
2421,2920
4063,4947
202,2700
658,2083
2163,4751
2186,2394
1480,3104
1556,2620
3681,676
4878,2094
4640,1469
4041,3600
4018,2800
4776,2891
575,2752
4889,759
1583,1526
123,2974
4920,4859
4146,2764
1919,3798
1083,743
3033,822
4475,489
4725,4170
3216,2143
2818,4986
14,2429
812,973
545,2173
1813,789
4966,4537
418,4847
4580,2057
3469,3792
4672,4120
21,4896
858,3216
1206,247
1192,1761
885,1658
2234,90
1498,2163
4949,2056
442,17
4834,853
1725,69
4891,1295
2864,2446
1531,790
1183,30
1561,1321
3663,4926
4528,17
1866,3825
4134,4934
892,4055
2419,4297
2618,3334
1140,1904
2214,532
4850,4543
1731,2713
549,1537
840,1276
310,49
105,4187
2380,1583
2071,1656
3771,4868
3839,2466
3894,2998
3767,542
2147,3086
622,4406
1371,2304
909,4305
142,2
1528,4267
1130,2239
1246,1995
2614,207
1423,1638
1033,3712
3800,1034
2927,2913
2738,952
1194,3231
1644,3630
3461,2897
4570,1512
3712,2108
445,3513
4700,2352
1769,2831
3730,4700
2733,1979
3500,1518
2077,3701
4918,2159
4763,2729
4326,130
4268,698
4943,2497
2337,3702
2867,4033
3095,3064
258,758
4457,174
4221,2322
3893,1769
4600,3824
473,4711
4496,2230
4295,1756
2598,4501
2199,701
1398,4493
2279,437
4862,4171
547,2255
2323,2275
2472,3867
1225,1065
1362,3074
2099,4590
4221,4515
1562,108
636,1670
4609,1596
2639,16
1829,1144
3683,2819
1624,2569
503,4112
1214,226
1393,539
2452,284
3456,2914
4326,2254
2812,3540
2316,2738
2875,713
4,1958
4437,457
3765,1555
3606,43
1357,2337
3886,1445
4096,4651
2090,4355
2926,4918
2816,3417
3753,3139
3619,3375
4198,3682
1537,1465
1211,2065
2319,3939
4390,4147
2351,2180
3555,4637
3237,3992
1830,189
4417,1535
474,1749
874,1555
376,3365
2335,2013
2367,1074
4033,1030
1358,1804
2836,2710
3429,2415
3313,214
2684,978
448,4106
2405,2617
1973,3777
3430,2718
2894,2047
1432,3869
3004,1819
4027,2933
569,2809
2250,3236
1611,4453
169,1598
3784,1615
2036,1129
4508,4229
171,53
1855,1870
1315,3941
2212,1097
800,4562
161,145
4940,275
4306,232
2250,1614
2586,704
3237,4930
2727,1110
1075,3953
3740,4537
4734,4151
4420,138
304,4171
2848,4879
345,4741
4764,1891
1502,1083
1991,4158
1979,495
3334,4705
2665,3057
2013,781
3650,588
2237,4977
3876,3229
3164,4797
174,1561
63,2066
897,544
1049,1274
3461,2012
3476,1363
1458,4614
3374,3299
3664,1570
4406,2090
4322,4010
3316,1077
936,2002
4057,4423
3984,1155
3859,2448
49,4767
1670,1485
3179,951
801,672
1718,1427
3941,4574
2564,3055
1059,4842
816,1120
1995,3478
4946,1442
4018,4341
4957,3063
3278,4231
1141,3612
1947,2221
3039,4448
3237,4934
1173,4100
2952,1829
1000,626
518,4517
133,725
4077,3781
4266,4157
2606,2490
884,45
3050,2284
2768,630
3291,827
66,469
4958,1794
685,4052
4168,2744
1345,3703
4522,4656
1117,303
2211,4805
141,2946
3912,2509
2428,2412
4323,4521
4321,240
4200,62
1478,4858
2009,1516
137,2665
637,4006
3441,1392
4822,1228
4072,4370
2006,20
2408,2095
4098,4600
217,2024
3144,2936
2147,2561
4163,4123
374,1204
2028,3083
69,2998
1433,2561
3696,4524
4173,4042
3089,3795
3293,92
1493,3810
1931,766
4666,899
3261,2314
2512,2396
3956,1248
2392,2178
1525,397
1567,2910
165,1301
798,4932
1628,987
982,3820
2146,1326
1774,3673
101,2375
93,314
4843,1784
175,1433
3562,2173
4589,3854
235,1766
2540,331
3235,1261
939,3434
658,1454
4661,836
669,2121
553,4784
1214,1056
412,4413
4370,3322
4623,4188
4094,4846
1065,1161
1684,2353
4577,4775
396,4073
822,4285
531,4954
1018,3549
4426,2774
650,1792
1208,1951
301,1692
3894,2128
3764,1469
2266,3949
4592,1803
4264,4478
3389,4312
4042,1942
4459,4299
4363,4233
4465,1763
1218,3228
2150,3639
4053,3846
4054,3528
4099,2113
2017,4893
4249,380
1340,4614
2319,4772
1185,4169
1543,489
1875,3945
2525,4682
2795,3166
3349,250
4125,2840
3424,248
3192,4012
454,188
4712,850
17,4735
1786,171
1508,802
299,4081
4394,2631
4603,2707
417,3884
4490,3235
2038,1076
4977,3276
2059,3490
1780,4418
1508,394
1527,3902
3208,1338
4669,933
2451,1830
3329,2820
250,1876
3004,1695
264,639
517,1682
699,4154
1763,2032
4912,353
4834,1927
1680,1199
2357,366
2847,305
3872,3637
1678,2590
2700,2468
4439,4317
1830,4052
419,1470
3736,640
1058,145
2030,3889
344,410
1779,2277
1101,1365
1695,4759
1079,3362
2002,3675
3007,2482
4101,1807
3180,2055
720,3591
3642,1815
1965,2512
1326,308
572,125
577,1769
3368,4351
4851,334
2294,3639
613,2557
2162,3929
1462,3769
4912,409
1754,1496
4208,3030
1552,2553
79,2723
1011,1415
998,681
1376,3834
1212,3041
4518,4929
3262,4650
4473,483
3394,3421
4588,3837
4053,1733
2831,4026
2253,2669
2038,639
2821,2549
1151,2987
3337,785
4977,1516
2967,1948
3539,521
318,3824
3462,1860
1589,3623
1873,858
2530,222
4337,242
2489,61
4276,4160
2432,2220
3022,2346
1533,90
1796,4750
786,4665
191,4545
4621,3895
3353,4102
1319,2290
1329,3738
1887,3120
1767,1878
1303,2543
4965,1921
1592,838
4185,4572
3274,939
941,4728
949,2032
4994,997
799,4338
2512,4503
2821,2933
4666,2223
2534,2536
432,1067
3830,608
2889,2435
4581,303
4977,4483
417,3029
3377,694
2777,697
4758,1339
1702,988
2147,2475
1856,3488
4022,1165
3513,1802
535,3637
1954,1479
3588,2425
2558,3600
692,4747
2216,2912
3424,1298
4663,4154
3775,3529
1797,3575
1255,3457
3341,1589
578,3002
4162,3298
2148,2518
2622,4715
2908,140
3710,2716
724,2606
717,2825
1626,3442
140,808
143,2465
861,4564
2349,89
3252,3286
4847,2571
2264,2465
2576,181
2604,738
4448,4886
3250,3043
584,2018
1116,4030
4206,2232
3040,1113
1609,189
1728,4881
84,3123
4226,31
1299,3551
2176,4921
139,3095
353,2413
4627,3388
2798,336
3195,3459
3118,950
4658,4131
986,236
734,3201
4597,1469
1769,1781
2091,3979
1145,344
2140,1488
1358,3171
2836,1869
775,3465
2913,4461
934,2999
1696,1107
1051,1086
750,2901
1899,1034
2840,2049
1907,4621
4725,2627
4390,791
4835,2284
3068,1190
4736,1964
1132,3238
521,2215
4176,1376
2013,3338
1825,923
131,4414
51,4504
4664,8
4708,3701
805,660
3196,85
2444,594
826,2200
1325,2764
655,2650
334,955
1324,370
610,970
4385,1938
743,3355
3174,673
3365,4962
187,3851
460,226
1542,4653
3912,4442
2774,2955
626,739
3092,3013
654,1223
1504,4435
3403,595
921,898
1185,2275
2769,3497
2712,4424
43,4102
4472,84
456,1511
1395,1097
440,507
3164,4608
4352,3950
2317,4698
2562,725
4784,1507
3157,1231
2160,1983
3927,3695
3378,1939
423,2182
3858,4573
3056,2902
4852,2508
420,2329
3590,2366
4073,2334
565,4588
3382,982
4349,4797
848,2026
2484,2375
3748,565
609,4149
2319,3111
2825,27
1597,652
4264,3462
982,4187
1073,1891
3432,3305
3392,2386
3242,1441
1367,4513
3473,3555
2696,3013
3950,2895
3852,3770
1158,3624
4812,573
4680,20
1172,4953
4949,382
2404,276
2825,3612
482,1700
1263,3065
2215,1363
2850,4791
4754,420
4366,633
1612,70
2247,385
152,3594
3746,3281
1617,3077
2856,3695
2005,1019
3271,4519
1856,4997
3167,1860
531,2823
547,2210
233,2833
3002,2094
4963,1409
4424,3866
2565,1605
1862,3918
1222,84
250,3054
1626,4929
3526,1539
1983,4213
4601,359
3301,1513
1943,2768
1941,3001
4100,4048
1360,2695
292,328
3359,3259
1142,4744
2279,3054
1600,1189
4154,3374
2201,2384
2744,4828
1071,2570
4216,1350
1460,1722
3969,1690
1131,4046
4323,2065
3022,684
608,4136
648,1913
2565,2302
557,731
3970,4773
2129,443
4935,3889
3591,1449
3762,167
3771,1845
3598,2576
3395,991
2986,283
525,1558
1389,2779
1218,3617
4889,2456
3327,4501
806,3139
1038,792
1510,602
3041,1017
905,2537
3950,2430
4139,1094
3466,4314
2119,4038
3556,4700
4100,2712
2740,2702
1205,1033
26,3307
4194,843
1815,217
1864,4546
4757,2045
597,2538
3129,4493
1864,820
1531,4330
1426,490
2558,4088
83,4686
641,4026
3028,691
892,1491
2370,2212
2591,3187
2993,4461
3370,4434
189,2299
2668,1842
1879,3393
767,1159
1279,4941
1442,684
3666,1046
1918,2733
2544,668
2246,1857
702,1350
979,1634
3364,1408
4986,3598
4684,854
2815,3725
4591,2666
331,1085
4207,902
1292,2055
2477,4812
3397,1764
3919,4780
3596,4383
913,2155
1040,4047
4019,3484
3201,1636
358,2261
2610,2227
3491,864
2853,2936
6,3210
4015,4752
4958,7
435,3420
4026,2025
1426,947
4737,1048
3240,85
1836,3092
21,1794
3426,1672
2614,4873
2595,4705
3708,851
1326,2233
3686,2253
4109,1726
2225,3519
1702,3079
778,4724
3121,1476
195,4576
3202,2035
4953,211
1325,2658
4567,470
3121,830
4440,3649
566,3430
4760,3930
2320,3711
1192,3759
4692,3012
1190,134
3832,4078
1596,4042
3302,4584
4386,3053
4996,1085
2221,2622
1917,2414
1012,1910
1923,76
4744,2456
2108,1401
3519,4604
3852,4677
2926,3977
1060,3497
4655,253
3526,4553
2208,4794
4070,895
2354,4591
3039,2356
769,1657
3694,2185
2877,4190
4526,1455
108,4176
2877,4859
2994,653
1006,1211
1030,3426
2482,4114
190,758
4308,1363
1173,3120
1455,2338
1908,1951
2024,1736
2559,1455
4440,4876
1515,2670
3134,2112
4351,814
4046,2003
1310,2170
1901,3370
4245,3797
788,4865
2145,4894
1519,1778
2424,4798
2275,4140
1047,3467
55,4802
973,2226
1144,3033
3430,2521
2956,2521
4774,986
4037,3686
4021,2934
162,4937
1236,1480
2174,1899
1875,54
296,1535
3129,1806
4202,3772
4869,2778
3506,2968
1066,4775
3797,4048
4442,2877
3679,338
2815,998
898,216
586,2545
2616,3271
1036,652
2003,1565
4647,2078
1598,3744
4042,3027
106,4974
2111,1229
4772,2196
1340,4734
2138,1180
2893,1303
802,4992
3783,462
2563,1837
496,2179
4870,494
680,2861
1913,2653
4859,2230
2158,4047
1079,1218
3040,568
4095,831
1632,4356
3503,2852
3801,1126
4096,2273
4589,2770
3677,3371
3859,2870
2384,4290
1406,4454
2668,3491
321,1070
3331,1328
4222,3493
3810,3455
193,540
2556,208
3547,4950
3090,4353
3286,1138
3702,2844
202,3339
1337,605
2817,299
1327,317
2990,2945
916,738
2524,1638
3672,708
4961,1259
4744,2230
4327,1333
2407,1351
2971,2147
2356,4918
3825,2350
2641,511
4586,1222
2130,4766
2923,3473
128,4064
1287,1537
592,1525
2081,3913
4377,3994
4800,1632
3529,4074
3537,3307
159,1171
3324,414
1530,4975
2483,4170
1312,2933
437,579
2199,3776
4299,827
1688,4971
1358,1916
2010,1469
333,4972
1847,3941
16,2789
4032,883
3507,1574
2621,3089
4986,3575
4345,3553
3249,4912
3033,1162
4035,178
2176,129
2770,1032
1738,4942
1867,1310
3463,2662
1682,3185
2792,2505
3858,2211
2974,2661
3577,1972
2299,604
3177,3346
2086,1025
1127,147
2008,934
1118,4395
102,72
393,4283
2870,1952
329,181
2296,3379
4550,1396
3695,4033
3129,1388
4697,552
3616,4838
3998,2344
1601,4275
3404,4930
3343,1392
2387,1233
2315,4556
1313,1172
39,767
3858,2598
4676,4299
2486,3850
3024,720
264,4127
2323,3486
1478,2804
4552,1918
833,489
631,3743
267,610
2529,1267
1552,2355
1959,609
4316,1772
3713,474
1997,2169
2200,3936
1957,3318
3912,3946
3559,1362
2750,1191
4421,4422
840,3279
1194,788
258,2011
3818,4187
3624,2537
1205,2509
4290,1988
4955,3617
106,2266
1575,4146
3002,4707
2499,97
3307,1949
4963,1489
4220,2253
133,3445
1173,2633
927,2836
4421,2314
4053,3079
3355,3469
3300,2642
2646,2394
2411,841
1949,352
326,4414
2724,3252
274,2445
2749,2304
2341,4061
3858,4363
1100,1859
3997,2202
730,618
1549,2774
4017,4966
3566,3991
1658,3422
1979,3883
1557,4887
4647,1802
2716,2825
2568,2179
2153,3315
385,1573
1066,407
2524,2527
2006,453
2325,1861
1714,476
2638,1572
3450,4761
1186,1478
84,139
1528,2743
4557,1176
1341,632
2593,1383
3784,476
599,147
4283,660
3038,2987
4528,3541
3427,604
2464,472
685,2557
4003,2359
331,2442
1329,3449
963,306
1764,2181
923,4763
1327,4443
2723,98
2621,793
31,1939
4430,570
1829,1731
3190,4497
2656,860
1832,772
4434,2147
1415,4789
2648,3259
1286,4560
4779,820
835,3479
2154,1448
3135,28
3559,1107
2850,535
3983,4011
3338,4205
4817,3936
485,4549
1981,3353
4642,3154
314,2331
1339,3422
2285,2155
3292,456
4369,4704
4250,4140
3879,2547
3846,3316
1524,3629
3949,2359
1231,2818
2331,248
3327,670
1830,4508
2451,1656
90,508
1190,3912
1965,982
996,3949
4376,3587
19,497
4716,1016
206,3312
457,1512
4198,1532
2741,912
2337,293
2037,3106
2505,4429
532,4076
4223,2815
2929,2790
1856,3590
4001,162
2467,1894
703,2668
1368,746
70,123
751,1510
4845,307
4044,4826
637,2007
4652,2503
3045,291
267,3970
3197,1756
629,4124
4560,1232
4345,1504
2406,3502
905,3715
1922,2204
4927,52
4750,2161
333,4792
2792,2422
826,3692
338,1229
4797,4858
3780,1772
3210,4811
1100,3178
3942,2514
4445,4874
1716,4014
4141,906
942,1088
1398,534
4575,2603
52,1723
2896,45
2307,2906
1440,4315
2984,1756
2882,4522
1212,409
4947,3633
2891,574
4336,3101
2298,1023
4993,86
1241,717
133,1748
1283,2863
1874,3489
2523,3195
1052,2711
789,1407
760,1306
2359,3747
4298,3914
3353,2845
3851,2060
666,3903
4179,843
2617,856
4381,4206
2835,3739
2823,3684
3573,3416
1483,422
4406,3851
2617,5000
4161,3215
2441,4055
3505,627
1331,477
4542,4030
4003,4228
2047,1184
149,4676
3109,1771
3181,99
3785,2494
1858,4279
3732,3243
4429,883
117,4416
1501,3064
4186,346
854,3590
2505,2840
4406,666
4776,256
1762,1368
3716,2213
234,4487
2786,4829
3577,3746
1468,3229
1148,673
1180,4272
4460,811
2818,4878
4543,4552
636,979
3169,2806
4367,2167
2887,3146
1260,1549
856,1197
908,4391
4793,544
2353,2778
4311,4458
3267,4559
2497,1212
2031,4795
1830,1169
1402,1157
117,3828
2162,752
2042,31
3338,3906
488,703
1848,1456
699,2680
4354,853
2508,3099
1719,2189
3366,1858
4942,1948
31,1518
3038,1922
1259,538
3478,3876
755,4290
3294,3073
2048,1259
4636,2305
2122,3379
1096,4386
3790,4244
821,1677
1092,3785
107,2435
4293,629
440,1276
3022,4764
660,4679
2508,4939
646,2782
992,3526
4193,4534
4550,3780
4380,1129
559,1300
3469,3693
439,2228
3163,1882
4015,2999
1712,4166
4608,1146
222,4948
3086,2464
30,1216
1498,844
3111,1963
3699,1326
566,306
3722,325
3716,4360
453,3548
3819,3498
3924,462
710,2381
3739,450
1829,4922
4033,263
3501,1979
169,2629
889,1938
2489,1668
226,4054
